CVE ID,#,Product Type,Vendor,Product,Version,Year
CVE-2016-9877,18,Application,Pivotal Software,Rabbitmq,1.5.18,2016
CVE-2016-9877,19,Application,Pivotal Software,Rabbitmq,1.6.0,2016
CVE-2016-9877,20,Application,Pivotal Software,Rabbitmq,1.6.1,2016
CVE-2016-9877,21,Application,Pivotal Software,Rabbitmq,1.6.2,2016
CVE-2016-9877,22,Application,Pivotal Software,Rabbitmq,1.6.3,2016
CVE-2016-9877,23,Application,Pivotal Software,Rabbitmq,1.6.4,2016
CVE-2016-9877,24,Application,Pivotal Software,Rabbitmq,1.6.5,2016
CVE-2016-9877,25,Application,Pivotal Software,Rabbitmq,1.6.6,2016
CVE-2016-9877,26,Application,Pivotal Software,Rabbitmq,1.6.7,2016
CVE-2016-9877,27,Application,Pivotal Software,Rabbitmq,1.6.8,2016
CVE-2016-9877,28,Application,Pivotal Software,Rabbitmq,1.6.9,2016
CVE-2016-9877,29,Application,Pivotal Software,Rabbitmq,1.6.10,2016
CVE-2016-9877,30,Application,Pivotal Software,Rabbitmq,1.7.0,2016
CVE-2016-9877,31,Application,Pivotal Software,Rabbitmq,1.7.2,2016
CVE-2016-9877,32,Application,Pivotal Software,Rabbitmq,1.7.3,2016
CVE-2016-9877,33,Application,Pivotal Software,Rabbitmq,1.7.4,2016
CVE-2016-9877,34,Application,Pivotal Software,Rabbitmq,1.7.5,2016
CVE-2016-9877,35,Application,Pivotal Software,Rabbitmq,1.7.6,2016
CVE-2016-9877,36,Application,Pivotal Software,Rabbitmq,3.5.4,2016
CVE-2016-9877,37,Application,Pivotal Software,Rabbitmq,3.5.5,2016
CVE-2016-9877,38,Application,Pivotal Software,Rabbitmq,3.5.7,2016
CVE-2016-9877,39,Application,Pivotal Software,Rabbitmq,3.6.0,2016
CVE-2016-9877,40,Application,Pivotal Software,Rabbitmq,3.6.1,2016
CVE-2016-9877,41,Application,Pivotal Software,Rabbitmq,3.6.2,2016
CVE-2016-9877,42,Application,Pivotal Software,Rabbitmq,3.6.3,2016
CVE-2016-9877,43,Application,Pivotal Software,Rabbitmq,3.6.4,2016
CVE-2016-9877,44,Application,Pivotal Software,Rabbitmq,3.6.5,2016
CVE-2016-9877,45,Application,Vmware,Rabbitmq,3.0.0,2016
CVE-2016-9877,46,Application,Vmware,Rabbitmq,3.0.1,2016
CVE-2016-9877,47,Application,Vmware,Rabbitmq,3.0.2,2016
CVE-2016-9877,48,Application,Vmware,Rabbitmq,3.0.3,2016
CVE-2016-9877,49,Application,Vmware,Rabbitmq,3.0.4,2016
CVE-2016-9877,50,Application,Vmware,Rabbitmq,3.1.0,2016
CVE-2016-9877,51,Application,Vmware,Rabbitmq,3.1.1,2016
CVE-2016-9877,52,Application,Vmware,Rabbitmq,3.1.2,2016
CVE-2016-9877,53,Application,Vmware,Rabbitmq,3.1.3,2016
CVE-2016-9877,54,Application,Vmware,Rabbitmq,3.1.4,2016
CVE-2016-9877,55,Application,Vmware,Rabbitmq,3.1.5,2016
CVE-2016-9877,56,Application,Vmware,Rabbitmq,3.2.0,2016
CVE-2016-9877,57,Application,Vmware,Rabbitmq,3.2.1,2016
CVE-2016-9877,58,Application,Vmware,Rabbitmq,3.2.2,2016
CVE-2016-9877,59,Application,Vmware,Rabbitmq,3.2.3,2016
CVE-2016-9877,60,Application,Vmware,Rabbitmq,3.2.4,2016
CVE-2016-9877,61,Application,Vmware,Rabbitmq,3.3.0,2016
CVE-2016-9877,62,Application,Vmware,Rabbitmq,3.3.1,2016
CVE-2016-9877,63,Application,Vmware,Rabbitmq,3.3.2,2016
CVE-2016-9877,64,Application,Vmware,Rabbitmq,3.3.3,2016
CVE-2016-9877,65,Application,Vmware,Rabbitmq,3.3.4,2016
CVE-2016-9877,66,Application,Vmware,Rabbitmq,3.3.5,2016
CVE-2016-9877,67,Application,Vmware,Rabbitmq,3.4.0,2016
CVE-2016-9877,68,Application,Vmware,Rabbitmq,3.4.1,2016
CVE-2016-9877,69,Application,Vmware,Rabbitmq,3.4.2,2016
CVE-2016-9877,70,Application,Vmware,Rabbitmq,3.4.3,2016
CVE-2016-9877,71,Application,Vmware,Rabbitmq,3.4.4,2016
CVE-2016-9877,72,Application,Vmware,Rabbitmq,3.5.0,2016
CVE-2016-9877,73,Application,Vmware,Rabbitmq,3.5.1,2016
CVE-2016-9877,74,Application,Vmware,Rabbitmq,3.5.2,2016
CVE-2016-9877,75,Application,Vmware,Rabbitmq,3.5.3,2016
CVE-2016-9877,76,Application,Vmware,Rabbitmq,3.5.6,2016
CVE-2016-9866,1,Application,Phpmyadmin,Phpmyadmin,4.0.0,2016
CVE-2016-9866,2,Application,Phpmyadmin,Phpmyadmin,4.0.1,2016
CVE-2016-9866,3,Application,Phpmyadmin,Phpmyadmin,4.0.2,2016
CVE-2016-9866,4,Application,Phpmyadmin,Phpmyadmin,4.0.3,2016
CVE-2016-9866,5,Application,Phpmyadmin,Phpmyadmin,4.0.4,2016
CVE-2016-9866,6,Application,Phpmyadmin,Phpmyadmin,4.0.4.1,2016
CVE-2016-9866,7,Application,Phpmyadmin,Phpmyadmin,4.0.4.2,2016
CVE-2016-9866,8,Application,Phpmyadmin,Phpmyadmin,4.0.5,2016
CVE-2016-9866,9,Application,Phpmyadmin,Phpmyadmin,4.0.6,2016
CVE-2016-9866,10,Application,Phpmyadmin,Phpmyadmin,4.0.7,2016
CVE-2016-9866,11,Application,Phpmyadmin,Phpmyadmin,4.0.8,2016
CVE-2016-9866,12,Application,Phpmyadmin,Phpmyadmin,4.0.9,2016
CVE-2016-9866,13,Application,Phpmyadmin,Phpmyadmin,4.0.10,2016
CVE-2016-9866,14,Application,Phpmyadmin,Phpmyadmin,4.0.10.1,2016
CVE-2016-9866,15,Application,Phpmyadmin,Phpmyadmin,4.0.10.2,2016
CVE-2016-9866,16,Application,Phpmyadmin,Phpmyadmin,4.0.10.3,2016
CVE-2016-9866,17,Application,Phpmyadmin,Phpmyadmin,4.0.10.4,2016
CVE-2016-9866,18,Application,Phpmyadmin,Phpmyadmin,4.0.10.5,2016
CVE-2016-9866,19,Application,Phpmyadmin,Phpmyadmin,4.0.10.6,2016
CVE-2016-9866,20,Application,Phpmyadmin,Phpmyadmin,4.0.10.7,2016
CVE-2016-9866,21,Application,Phpmyadmin,Phpmyadmin,4.0.10.8,2016
CVE-2016-9866,22,Application,Phpmyadmin,Phpmyadmin,4.0.10.9,2016
CVE-2016-9866,23,Application,Phpmyadmin,Phpmyadmin,4.0.10.10,2016
CVE-2016-9866,24,Application,Phpmyadmin,Phpmyadmin,4.0.10.11,2016
CVE-2016-9866,25,Application,Phpmyadmin,Phpmyadmin,4.0.10.12,2016
CVE-2016-9866,26,Application,Phpmyadmin,Phpmyadmin,4.0.10.13,2016
CVE-2016-9866,27,Application,Phpmyadmin,Phpmyadmin,4.0.10.14,2016
CVE-2016-9866,28,Application,Phpmyadmin,Phpmyadmin,4.0.10.15,2016
CVE-2016-9866,29,Application,Phpmyadmin,Phpmyadmin,4.0.10.16,2016
CVE-2016-9866,30,Application,Phpmyadmin,Phpmyadmin,4.0.10.17,2016
CVE-2016-9866,31,Application,Phpmyadmin,Phpmyadmin,4.4.0,2016
CVE-2016-9866,32,Application,Phpmyadmin,Phpmyadmin,4.4.1,2016
CVE-2016-9866,33,Application,Phpmyadmin,Phpmyadmin,4.4.1.1,2016
CVE-2016-9866,34,Application,Phpmyadmin,Phpmyadmin,4.4.2,2016
CVE-2016-9866,35,Application,Phpmyadmin,Phpmyadmin,4.4.3,2016
CVE-2016-9866,36,Application,Phpmyadmin,Phpmyadmin,4.4.4,2016
CVE-2016-9866,37,Application,Phpmyadmin,Phpmyadmin,4.4.5,2016
CVE-2016-9866,38,Application,Phpmyadmin,Phpmyadmin,4.4.6,2016
CVE-2016-9866,39,Application,Phpmyadmin,Phpmyadmin,4.4.6.1,2016
CVE-2016-9866,40,Application,Phpmyadmin,Phpmyadmin,4.4.7,2016
CVE-2016-9866,41,Application,Phpmyadmin,Phpmyadmin,4.4.8,2016
CVE-2016-9866,42,Application,Phpmyadmin,Phpmyadmin,4.4.9,2016
CVE-2016-9866,43,Application,Phpmyadmin,Phpmyadmin,4.4.10,2016
CVE-2016-9866,44,Application,Phpmyadmin,Phpmyadmin,4.4.11,2016
CVE-2016-9866,45,Application,Phpmyadmin,Phpmyadmin,4.4.12,2016
CVE-2016-9866,46,Application,Phpmyadmin,Phpmyadmin,4.4.13,2016
CVE-2016-9866,47,Application,Phpmyadmin,Phpmyadmin,4.4.13.1,2016
CVE-2016-9866,48,Application,Phpmyadmin,Phpmyadmin,4.4.14,2016
CVE-2016-9866,49,Application,Phpmyadmin,Phpmyadmin,4.4.14.1,2016
CVE-2016-9866,50,Application,Phpmyadmin,Phpmyadmin,4.4.15,2016
CVE-2016-9866,51,Application,Phpmyadmin,Phpmyadmin,4.4.15.1,2016
CVE-2016-9866,52,Application,Phpmyadmin,Phpmyadmin,4.4.15.2,2016
CVE-2016-9866,53,Application,Phpmyadmin,Phpmyadmin,4.4.15.3,2016
CVE-2016-9866,54,Application,Phpmyadmin,Phpmyadmin,4.4.15.4,2016
CVE-2016-9866,55,Application,Phpmyadmin,Phpmyadmin,4.4.15.5,2016
CVE-2016-9866,56,Application,Phpmyadmin,Phpmyadmin,4.4.15.6,2016
CVE-2016-9866,57,Application,Phpmyadmin,Phpmyadmin,4.4.15.7,2016
CVE-2016-9866,58,Application,Phpmyadmin,Phpmyadmin,4.4.15.8,2016
CVE-2016-9866,59,Application,Phpmyadmin,Phpmyadmin,4.6.0,2016
CVE-2016-9866,60,Application,Phpmyadmin,Phpmyadmin,4.6.1,2016
CVE-2016-9866,61,Application,Phpmyadmin,Phpmyadmin,4.6.2,2016
CVE-2016-9866,62,Application,Phpmyadmin,Phpmyadmin,4.6.3,2016
CVE-2016-9866,63,Application,Phpmyadmin,Phpmyadmin,4.6.4,2016
CVE-2016-9865,1,Application,Phpmyadmin,Phpmyadmin,4.0.0,2016
CVE-2016-9865,2,Application,Phpmyadmin,Phpmyadmin,4.0.1,2016
CVE-2016-9865,3,Application,Phpmyadmin,Phpmyadmin,4.0.2,2016
CVE-2016-9865,4,Application,Phpmyadmin,Phpmyadmin,4.0.3,2016
CVE-2016-9865,5,Application,Phpmyadmin,Phpmyadmin,4.0.4,2016
CVE-2016-9865,6,Application,Phpmyadmin,Phpmyadmin,4.0.4.1,2016
CVE-2016-9865,7,Application,Phpmyadmin,Phpmyadmin,4.0.4.2,2016
CVE-2016-9865,8,Application,Phpmyadmin,Phpmyadmin,4.0.5,2016
CVE-2016-9865,9,Application,Phpmyadmin,Phpmyadmin,4.0.6,2016
CVE-2016-9865,10,Application,Phpmyadmin,Phpmyadmin,4.0.7,2016
CVE-2016-9865,11,Application,Phpmyadmin,Phpmyadmin,4.0.8,2016
CVE-2016-9865,12,Application,Phpmyadmin,Phpmyadmin,4.0.9,2016
CVE-2016-9865,13,Application,Phpmyadmin,Phpmyadmin,4.0.10,2016
CVE-2016-9865,14,Application,Phpmyadmin,Phpmyadmin,4.0.10.1,2016
CVE-2016-9865,15,Application,Phpmyadmin,Phpmyadmin,4.0.10.2,2016
CVE-2016-9865,16,Application,Phpmyadmin,Phpmyadmin,4.0.10.3,2016
CVE-2016-9865,17,Application,Phpmyadmin,Phpmyadmin,4.0.10.4,2016
CVE-2016-9865,18,Application,Phpmyadmin,Phpmyadmin,4.0.10.5,2016
CVE-2016-9865,19,Application,Phpmyadmin,Phpmyadmin,4.0.10.6,2016
CVE-2016-9865,20,Application,Phpmyadmin,Phpmyadmin,4.0.10.7,2016
CVE-2016-9865,21,Application,Phpmyadmin,Phpmyadmin,4.0.10.8,2016
CVE-2016-9865,22,Application,Phpmyadmin,Phpmyadmin,4.0.10.9,2016
CVE-2016-9865,23,Application,Phpmyadmin,Phpmyadmin,4.0.10.10,2016
CVE-2016-9865,24,Application,Phpmyadmin,Phpmyadmin,4.0.10.11,2016
CVE-2016-9865,25,Application,Phpmyadmin,Phpmyadmin,4.0.10.12,2016
CVE-2016-9865,26,Application,Phpmyadmin,Phpmyadmin,4.0.10.13,2016
CVE-2016-9865,27,Application,Phpmyadmin,Phpmyadmin,4.0.10.14,2016
CVE-2016-9865,28,Application,Phpmyadmin,Phpmyadmin,4.0.10.15,2016
CVE-2016-9865,29,Application,Phpmyadmin,Phpmyadmin,4.0.10.16,2016
CVE-2016-9865,30,Application,Phpmyadmin,Phpmyadmin,4.0.10.17,2016
CVE-2016-9865,31,Application,Phpmyadmin,Phpmyadmin,4.4.0,2016
CVE-2016-9865,32,Application,Phpmyadmin,Phpmyadmin,4.4.1,2016
CVE-2016-9865,33,Application,Phpmyadmin,Phpmyadmin,4.4.1.1,2016
CVE-2016-9865,34,Application,Phpmyadmin,Phpmyadmin,4.4.2,2016
CVE-2016-9865,35,Application,Phpmyadmin,Phpmyadmin,4.4.3,2016
CVE-2016-9865,36,Application,Phpmyadmin,Phpmyadmin,4.4.4,2016
CVE-2016-9865,37,Application,Phpmyadmin,Phpmyadmin,4.4.5,2016
CVE-2016-9865,38,Application,Phpmyadmin,Phpmyadmin,4.4.6,2016
CVE-2016-9865,39,Application,Phpmyadmin,Phpmyadmin,4.4.6.1,2016
CVE-2016-9865,40,Application,Phpmyadmin,Phpmyadmin,4.4.7,2016
CVE-2016-9865,41,Application,Phpmyadmin,Phpmyadmin,4.4.8,2016
CVE-2016-9865,42,Application,Phpmyadmin,Phpmyadmin,4.4.9,2016
CVE-2016-9865,43,Application,Phpmyadmin,Phpmyadmin,4.4.10,2016
CVE-2016-9865,44,Application,Phpmyadmin,Phpmyadmin,4.4.11,2016
CVE-2016-9865,45,Application,Phpmyadmin,Phpmyadmin,4.4.12,2016
CVE-2016-9865,46,Application,Phpmyadmin,Phpmyadmin,4.4.13,2016
CVE-2016-9865,47,Application,Phpmyadmin,Phpmyadmin,4.4.13.1,2016
CVE-2016-9865,48,Application,Phpmyadmin,Phpmyadmin,4.4.14,2016
CVE-2016-9865,49,Application,Phpmyadmin,Phpmyadmin,4.4.14.1,2016
CVE-2016-9865,50,Application,Phpmyadmin,Phpmyadmin,4.4.15,2016
CVE-2016-9865,51,Application,Phpmyadmin,Phpmyadmin,4.4.15.1,2016
CVE-2016-9865,52,Application,Phpmyadmin,Phpmyadmin,4.4.15.2,2016
CVE-2016-9865,53,Application,Phpmyadmin,Phpmyadmin,4.4.15.3,2016
CVE-2016-9865,54,Application,Phpmyadmin,Phpmyadmin,4.4.15.4,2016
CVE-2016-9865,55,Application,Phpmyadmin,Phpmyadmin,4.4.15.5,2016
CVE-2016-9865,56,Application,Phpmyadmin,Phpmyadmin,4.4.15.6,2016
CVE-2016-9865,57,Application,Phpmyadmin,Phpmyadmin,4.4.15.7,2016
CVE-2016-9865,58,Application,Phpmyadmin,Phpmyadmin,4.4.15.8,2016
CVE-2016-9865,59,Application,Phpmyadmin,Phpmyadmin,4.6.0,2016
CVE-2016-9865,60,Application,Phpmyadmin,Phpmyadmin,4.6.1,2016
CVE-2016-9865,61,Application,Phpmyadmin,Phpmyadmin,4.6.2,2016
CVE-2016-9865,62,Application,Phpmyadmin,Phpmyadmin,4.6.3,2016
CVE-2016-9865,63,Application,Phpmyadmin,Phpmyadmin,4.6.4,2016
CVE-2016-9864,1,Application,Phpmyadmin,Phpmyadmin,4.0.0,2016
CVE-2016-9864,2,Application,Phpmyadmin,Phpmyadmin,4.0.1,2016
CVE-2016-9864,3,Application,Phpmyadmin,Phpmyadmin,4.0.2,2016
CVE-2016-9864,4,Application,Phpmyadmin,Phpmyadmin,4.0.3,2016
CVE-2016-9864,5,Application,Phpmyadmin,Phpmyadmin,4.0.4,2016
CVE-2016-9864,6,Application,Phpmyadmin,Phpmyadmin,4.0.4.1,2016
CVE-2016-9864,7,Application,Phpmyadmin,Phpmyadmin,4.0.4.2,2016
CVE-2016-9864,8,Application,Phpmyadmin,Phpmyadmin,4.0.5,2016
CVE-2016-9864,9,Application,Phpmyadmin,Phpmyadmin,4.0.6,2016
CVE-2016-9864,10,Application,Phpmyadmin,Phpmyadmin,4.0.7,2016
CVE-2016-9864,11,Application,Phpmyadmin,Phpmyadmin,4.0.8,2016
CVE-2016-9864,12,Application,Phpmyadmin,Phpmyadmin,4.0.9,2016
CVE-2016-9864,13,Application,Phpmyadmin,Phpmyadmin,4.0.10,2016
CVE-2016-9864,14,Application,Phpmyadmin,Phpmyadmin,4.0.10.1,2016
CVE-2016-9864,15,Application,Phpmyadmin,Phpmyadmin,4.0.10.2,2016
CVE-2016-9864,16,Application,Phpmyadmin,Phpmyadmin,4.0.10.3,2016
CVE-2016-9864,17,Application,Phpmyadmin,Phpmyadmin,4.0.10.4,2016
CVE-2016-9864,18,Application,Phpmyadmin,Phpmyadmin,4.0.10.5,2016
CVE-2016-9864,19,Application,Phpmyadmin,Phpmyadmin,4.0.10.6,2016
CVE-2016-9864,20,Application,Phpmyadmin,Phpmyadmin,4.0.10.7,2016
CVE-2016-9864,21,Application,Phpmyadmin,Phpmyadmin,4.0.10.8,2016
CVE-2016-9864,22,Application,Phpmyadmin,Phpmyadmin,4.0.10.9,2016
CVE-2016-9864,23,Application,Phpmyadmin,Phpmyadmin,4.0.10.10,2016
CVE-2016-9864,24,Application,Phpmyadmin,Phpmyadmin,4.0.10.11,2016
CVE-2016-9864,25,Application,Phpmyadmin,Phpmyadmin,4.0.10.12,2016
CVE-2016-9864,26,Application,Phpmyadmin,Phpmyadmin,4.0.10.13,2016
CVE-2016-9864,27,Application,Phpmyadmin,Phpmyadmin,4.0.10.14,2016
CVE-2016-9864,28,Application,Phpmyadmin,Phpmyadmin,4.0.10.15,2016
CVE-2016-9864,29,Application,Phpmyadmin,Phpmyadmin,4.0.10.16,2016
CVE-2016-9864,30,Application,Phpmyadmin,Phpmyadmin,4.0.10.17,2016
CVE-2016-9864,31,Application,Phpmyadmin,Phpmyadmin,4.4.0,2016
CVE-2016-9864,32,Application,Phpmyadmin,Phpmyadmin,4.4.1,2016
CVE-2016-9864,33,Application,Phpmyadmin,Phpmyadmin,4.4.1.1,2016
CVE-2016-9864,34,Application,Phpmyadmin,Phpmyadmin,4.4.2,2016
CVE-2016-9864,35,Application,Phpmyadmin,Phpmyadmin,4.4.3,2016
CVE-2016-9864,36,Application,Phpmyadmin,Phpmyadmin,4.4.4,2016
CVE-2016-9864,37,Application,Phpmyadmin,Phpmyadmin,4.4.5,2016
CVE-2016-9864,38,Application,Phpmyadmin,Phpmyadmin,4.4.6,2016
CVE-2016-9864,39,Application,Phpmyadmin,Phpmyadmin,4.4.6.1,2016
CVE-2016-9864,40,Application,Phpmyadmin,Phpmyadmin,4.4.7,2016
CVE-2016-9864,41,Application,Phpmyadmin,Phpmyadmin,4.4.8,2016
CVE-2016-9864,42,Application,Phpmyadmin,Phpmyadmin,4.4.9,2016
CVE-2016-9864,43,Application,Phpmyadmin,Phpmyadmin,4.4.10,2016
CVE-2016-9864,44,Application,Phpmyadmin,Phpmyadmin,4.4.11,2016
CVE-2016-9864,45,Application,Phpmyadmin,Phpmyadmin,4.4.12,2016
CVE-2016-9864,46,Application,Phpmyadmin,Phpmyadmin,4.4.13,2016
CVE-2016-9864,47,Application,Phpmyadmin,Phpmyadmin,4.4.13.1,2016
CVE-2016-9864,48,Application,Phpmyadmin,Phpmyadmin,4.4.14,2016
CVE-2016-9864,49,Application,Phpmyadmin,Phpmyadmin,4.4.14.1,2016
CVE-2016-9864,50,Application,Phpmyadmin,Phpmyadmin,4.4.15,2016
CVE-2016-9864,51,Application,Phpmyadmin,Phpmyadmin,4.4.15.1,2016
CVE-2016-9864,52,Application,Phpmyadmin,Phpmyadmin,4.4.15.2,2016
CVE-2016-9864,53,Application,Phpmyadmin,Phpmyadmin,4.4.15.3,2016
CVE-2016-9864,54,Application,Phpmyadmin,Phpmyadmin,4.4.15.4,2016
CVE-2016-9864,55,Application,Phpmyadmin,Phpmyadmin,4.4.15.5,2016
CVE-2016-9864,56,Application,Phpmyadmin,Phpmyadmin,4.4.15.6,2016
CVE-2016-9864,57,Application,Phpmyadmin,Phpmyadmin,4.4.15.7,2016
CVE-2016-9864,58,Application,Phpmyadmin,Phpmyadmin,4.4.15.8,2016
CVE-2016-9864,59,Application,Phpmyadmin,Phpmyadmin,4.6.0,2016
CVE-2016-9864,60,Application,Phpmyadmin,Phpmyadmin,4.6.1,2016
CVE-2016-9864,61,Application,Phpmyadmin,Phpmyadmin,4.6.2,2016
CVE-2016-9864,62,Application,Phpmyadmin,Phpmyadmin,4.6.3,2016
CVE-2016-9864,63,Application,Phpmyadmin,Phpmyadmin,4.6.4,2016
CVE-2016-9863,1,Application,Phpmyadmin,Phpmyadmin,4.6.0,2016
CVE-2016-9863,2,Application,Phpmyadmin,Phpmyadmin,4.6.1,2016
CVE-2016-9863,3,Application,Phpmyadmin,Phpmyadmin,4.6.2,2016
CVE-2016-9863,4,Application,Phpmyadmin,Phpmyadmin,4.6.3,2016
CVE-2016-9863,5,Application,Phpmyadmin,Phpmyadmin,4.6.4,2016
CVE-2016-9862,1,Application,Phpmyadmin,Phpmyadmin,4.6.0,2016
CVE-2016-9862,2,Application,Phpmyadmin,Phpmyadmin,4.6.1,2016
CVE-2016-9862,3,Application,Phpmyadmin,Phpmyadmin,4.6.2,2016
CVE-2016-9862,4,Application,Phpmyadmin,Phpmyadmin,4.6.3,2016
CVE-2016-9862,5,Application,Phpmyadmin,Phpmyadmin,4.6.4,2016
CVE-2016-9861,1,Application,Phpmyadmin,Phpmyadmin,4.0.0,2016
CVE-2016-9861,2,Application,Phpmyadmin,Phpmyadmin,4.0.1,2016
CVE-2016-9861,3,Application,Phpmyadmin,Phpmyadmin,4.0.2,2016
CVE-2016-9861,4,Application,Phpmyadmin,Phpmyadmin,4.0.3,2016
CVE-2016-9861,5,Application,Phpmyadmin,Phpmyadmin,4.0.4,2016
CVE-2016-9861,6,Application,Phpmyadmin,Phpmyadmin,4.0.4.1,2016
CVE-2016-9861,7,Application,Phpmyadmin,Phpmyadmin,4.0.4.2,2016
CVE-2016-9861,8,Application,Phpmyadmin,Phpmyadmin,4.0.5,2016
CVE-2016-9861,9,Application,Phpmyadmin,Phpmyadmin,4.0.6,2016
CVE-2016-9861,10,Application,Phpmyadmin,Phpmyadmin,4.0.7,2016
CVE-2016-9861,11,Application,Phpmyadmin,Phpmyadmin,4.0.8,2016
CVE-2016-9861,12,Application,Phpmyadmin,Phpmyadmin,4.0.9,2016
CVE-2016-9861,13,Application,Phpmyadmin,Phpmyadmin,4.0.10,2016
CVE-2016-9861,14,Application,Phpmyadmin,Phpmyadmin,4.0.10.1,2016
CVE-2016-9861,15,Application,Phpmyadmin,Phpmyadmin,4.0.10.2,2016
CVE-2016-9861,16,Application,Phpmyadmin,Phpmyadmin,4.0.10.3,2016
CVE-2016-9861,17,Application,Phpmyadmin,Phpmyadmin,4.0.10.4,2016
CVE-2016-9861,18,Application,Phpmyadmin,Phpmyadmin,4.0.10.5,2016
CVE-2016-9861,19,Application,Phpmyadmin,Phpmyadmin,4.0.10.6,2016
CVE-2016-9861,20,Application,Phpmyadmin,Phpmyadmin,4.0.10.7,2016
CVE-2016-9861,21,Application,Phpmyadmin,Phpmyadmin,4.0.10.8,2016
CVE-2016-9861,22,Application,Phpmyadmin,Phpmyadmin,4.0.10.9,2016
CVE-2016-9861,23,Application,Phpmyadmin,Phpmyadmin,4.0.10.10,2016
CVE-2016-9861,24,Application,Phpmyadmin,Phpmyadmin,4.0.10.11,2016
CVE-2016-9861,25,Application,Phpmyadmin,Phpmyadmin,4.0.10.12,2016
CVE-2016-9861,26,Application,Phpmyadmin,Phpmyadmin,4.0.10.13,2016
CVE-2016-9861,27,Application,Phpmyadmin,Phpmyadmin,4.0.10.14,2016
CVE-2016-9861,28,Application,Phpmyadmin,Phpmyadmin,4.0.10.15,2016
CVE-2016-9861,29,Application,Phpmyadmin,Phpmyadmin,4.0.10.16,2016
CVE-2016-9861,30,Application,Phpmyadmin,Phpmyadmin,4.0.10.17,2016
CVE-2016-9861,31,Application,Phpmyadmin,Phpmyadmin,4.4.0,2016
CVE-2016-9861,32,Application,Phpmyadmin,Phpmyadmin,4.4.1,2016
CVE-2016-9861,33,Application,Phpmyadmin,Phpmyadmin,4.4.1.1,2016
CVE-2016-9861,34,Application,Phpmyadmin,Phpmyadmin,4.4.2,2016
CVE-2016-9861,35,Application,Phpmyadmin,Phpmyadmin,4.4.3,2016
CVE-2016-9861,36,Application,Phpmyadmin,Phpmyadmin,4.4.4,2016
CVE-2016-9861,37,Application,Phpmyadmin,Phpmyadmin,4.4.5,2016
CVE-2016-9861,38,Application,Phpmyadmin,Phpmyadmin,4.4.6,2016
CVE-2016-9861,39,Application,Phpmyadmin,Phpmyadmin,4.4.6.1,2016
CVE-2016-9861,40,Application,Phpmyadmin,Phpmyadmin,4.4.7,2016
CVE-2016-9861,41,Application,Phpmyadmin,Phpmyadmin,4.4.8,2016
CVE-2016-9861,42,Application,Phpmyadmin,Phpmyadmin,4.4.9,2016
CVE-2016-9861,43,Application,Phpmyadmin,Phpmyadmin,4.4.10,2016
CVE-2016-9861,44,Application,Phpmyadmin,Phpmyadmin,4.4.11,2016
CVE-2016-9861,45,Application,Phpmyadmin,Phpmyadmin,4.4.12,2016
CVE-2016-9861,46,Application,Phpmyadmin,Phpmyadmin,4.4.13,2016
CVE-2016-9861,47,Application,Phpmyadmin,Phpmyadmin,4.4.13.1,2016
CVE-2016-9861,48,Application,Phpmyadmin,Phpmyadmin,4.4.14,2016
CVE-2016-9861,49,Application,Phpmyadmin,Phpmyadmin,4.4.14.1,2016
CVE-2016-9861,50,Application,Phpmyadmin,Phpmyadmin,4.4.15,2016
CVE-2016-9861,51,Application,Phpmyadmin,Phpmyadmin,4.4.15.1,2016
CVE-2016-9861,52,Application,Phpmyadmin,Phpmyadmin,4.4.15.2,2016
CVE-2016-9861,53,Application,Phpmyadmin,Phpmyadmin,4.4.15.3,2016
CVE-2016-9861,54,Application,Phpmyadmin,Phpmyadmin,4.4.15.4,2016
CVE-2016-9861,55,Application,Phpmyadmin,Phpmyadmin,4.4.15.5,2016
CVE-2016-9861,56,Application,Phpmyadmin,Phpmyadmin,4.4.15.6,2016
CVE-2016-9861,57,Application,Phpmyadmin,Phpmyadmin,4.4.15.7,2016
CVE-2016-9861,58,Application,Phpmyadmin,Phpmyadmin,4.4.15.8,2016
CVE-2016-9861,59,Application,Phpmyadmin,Phpmyadmin,4.6.0,2016
CVE-2016-9861,60,Application,Phpmyadmin,Phpmyadmin,4.6.1,2016
CVE-2016-9861,61,Application,Phpmyadmin,Phpmyadmin,4.6.2,2016
CVE-2016-9861,62,Application,Phpmyadmin,Phpmyadmin,4.6.3,2016
CVE-2016-9861,63,Application,Phpmyadmin,Phpmyadmin,4.6.4,2016
CVE-2016-9860,1,Application,Phpmyadmin,Phpmyadmin,4.0.0,2016
CVE-2016-9860,2,Application,Phpmyadmin,Phpmyadmin,4.0.1,2016
CVE-2016-9860,3,Application,Phpmyadmin,Phpmyadmin,4.0.2,2016
CVE-2016-9860,4,Application,Phpmyadmin,Phpmyadmin,4.0.3,2016
CVE-2016-9860,5,Application,Phpmyadmin,Phpmyadmin,4.0.4,2016
CVE-2016-9860,6,Application,Phpmyadmin,Phpmyadmin,4.0.4.1,2016
CVE-2016-9860,7,Application,Phpmyadmin,Phpmyadmin,4.0.4.2,2016
